num,sample1,sample2,AMT_score
3799,S023C001P068R001A102,S032C002P102R002A101,0.06060606066666666
3800,S002C003P013R001A023,S001C001P006R001A007,0.4666666666666666
3801,S032C001P105R001A096,S026C003P071R001A096,0.888888889
3802,S008C002P036R002A027,S031C001P100R001A099,0.16666666666666666
3803,S006C001P022R001A039,S017C001P015R001A039,1.0
3804,S002C001P009R002A009,S008C002P032R002A009,0.8787878786666666
3805,S019C002P049R002A098,S027C002P085R002A096,0.03030303033333337
3806,S016C003P040R001A009,S003C001P002R001A048,0.0
3807,S002C002P011R002A040,S011C001P038R001A040,0.9666666666666667
3808,S008C001P033R002A008,S027C003P083R001A080,0.5
3809,S007C001P017R001A035,S002C002P010R002A048,0.26666666666666666
3810,S031C003P097R001A101,S013C001P015R001A048,0.03333333333333336
3811,S031C002P097R002A100,S024C001P060R002A100,1.0
3812,S027C002P043R002A102,S023C001P061R002A102,0.787878788
3813,S002C001P014R001A039,S003C001P017R001A039,0.9666666666666667
3814,S023C003P059R001A099,S027C001P083R001A099,0.8787878786666666
3815,S011C001P038R002A008,S008C001P033R002A008,1.0
3816,S002C003P013R001A027,S003C003P018R001A027,0.8787878786666666
3817,S006C003P022R001A009,S008C001P029R001A009,0.7333333333333334
3818,S005C001P004R002A048,S016C003P040R001A035,0.06666666666666665
3819,S027C002P079R002A101,S008C003P033R001A035,0.06060606066666666
3820,S023C003P066R001A097,S027C003P079R001A097,0.9666666666666667
3821,S008C001P036R001A048,S002C002P010R002A048,0.4000000000000001
3822,S008C001P036R002A007,S014C003P017R001A007,0.14814814799999998
3823,S008C001P030R002A023,S016C003P040R001A022,0.3
3824,S030C003P088R001A080,S023C001P064R002A080,0.9333333333333332
3825,S027C001P084R002A100,S002C002P009R002A026,0.18181818166666663
3826,S008C001P036R001A040,S002C003P014R001A040,0.8787878786666666
3827,S027C002P084R002A100,S031C001P051R002A099,0.3333333333333333
3828,S023C003P055R001A104,S030C002P011R002A104,0.6333333333333333
3829,S027C002P086R002A100,S006C001P024R001A026,0.26666666666666666
3830,S002C003P007R001A022,S023C001P064R002A104,0.3055555556666667
3831,S032C002P105R002A102,S029C001P051R001A102,0.8333333333333334
3832,S001C003P006R001A039,S001C003P005R001A048,0.03333333333333336
3833,S011C001P038R001A009,S012C002P019R002A027,0.06666666666666665
3834,S008C002P036R002A008,S009C001P017R002A008,0.8333333333333334
3835,S011C003P002R001A022,S008C001P035R001A022,0.8518518519999999
3836,S011C001P038R002A008,S016C003P021R001A035,0.3666666666666667
3837,S032C003P106R001A101,S027C002P079R002A101,0.9333333333333332
3838,S004C002P020R002A035,S006C001P024R002A035,0.9333333333333332
3839,S031C001P051R002A101,S027C001P084R001A101,0.8148148146666667
3840,S012C003P008R001A009,S001C002P002R002A009,0.925925926
3841,S027C003P081R001A095,S032C001P106R001A095,0.8333333333333334
3842,S027C001P080R002A102,S027C002P086R002A101,0.0
3843,S013C002P016R002A009,S010C001P021R002A026,0.06666666666666665
3844,S005C001P016R002A022,S016C002P021R002A023,0.07407407400000003
3845,S026C001P072R002A102,S021C003P058R001A102,0.7000000000000001
3846,S010C001P021R002A022,S021C002P056R002A104,0.2333333333333333
3847,S008C001P030R001A035,S026C001P072R001A080,0.12121212133333333
3848,S030C001P043R002A080,S002C003P007R001A008,0.3666666666666667
3849,S023C003P059R001A101,S028C001P073R002A101,0.8666666666666667
3850,S008C001P029R001A022,S011C001P038R001A022,0.4000000000000001
3851,S002C001P014R001A035,S007C001P001R002A048,0.4333333333333333
3852,S008C001P035R001A023,S014C001P017R001A023,0.9
3853,S031C002P051R002A099,S028C001P046R001A099,0.787878788
3854,S023C001P059R001A099,S025C003P058R001A100,0.3333333333333333
3855,S008C001P034R002A026,S007C003P018R001A039,0.0
3856,S030C001P076R001A096,S008C001P036R002A022,0.20000000000000004
3857,S016C002P039R002A022,S002C001P012R002A007,0.03333333333333336
3858,S002C002P011R002A026,S008C001P033R002A009,0.03030303033333337
3859,S028C002P073R002A096,S024C001P060R002A096,0.7333333333333334
3860,S032C002P105R002A097,S030C002P011R002A104,0.212121212
3861,S008C003P036R001A035,S008C002P034R002A035,0.5454545453333334
3862,S008C002P035R002A026,S013C001P027R001A027,0.10000000000000002
3863,S008C002P035R002A009,S006C001P022R001A048,0.0
3864,S026C001P072R002A104,S023C002P064R002A104,0.75
3865,S008C002P029R002A007,S016C002P040R002A007,0.16666666666666666
3866,S027C001P084R002A100,S021C002P059R002A100,0.7272727273333334
3867,S012C001P016R002A040,S012C003P028R001A039,0.20000000000000004
3868,S027C003P083R001A101,S006C003P023R001A048,0.037037037000000016
3869,S017C001P009R001A027,S005C001P010R001A026,0.06666666666666665
3870,S010C003P013R001A007,S008C001P034R002A007,1.0
3871,S023C003P064R001A096,S026C001P008R001A098,0.0
3872,S023C002P066R002A080,S001C002P006R002A048,0.2962962963333333
3873,S013C002P016R002A009,S008C003P001R001A026,0.06666666666666665
3874,S001C002P001R002A022,S001C001P001R002A022,1.0
3875,S007C001P028R001A008,S012C002P027R002A008,0.7333333333333334
3876,S031C002P082R002A098,S020C001P052R001A098,0.8666666666666667
3877,S020C001P053R001A100,S019C001P050R002A100,0.9
3878,S002C001P014R001A009,S008C001P032R002A009,0.9393939393333333
3879,S015C001P019R002A023,S002C002P011R002A023,0.5333333333333333
3880,S002C003P014R001A009,S007C002P015R002A027,0.06666666666666665
3881,S008C001P034R002A023,S002C003P012R001A023,0.7999999999999999
3882,S021C002P058R002A097,S031C001P100R001A098,0.20000000000000004
3883,S020C003P053R001A097,S008C002P030R002A022,0.06666666666666665
3884,S031C001P099R001A080,S016C001P021R001A035,0.0
3885,S008C003P035R001A040,S008C001P035R001A040,0.9393939393333333
3886,S029C001P088R001A097,S026C003P049R001A097,0.9
3887,S012C002P037R002A039,S008C001P031R002A039,1.0
3888,S032C003P106R001A102,S016C002P025R002A026,0.09090909100000004
3889,S007C001P016R001A023,S002C002P007R002A023,0.9333333333333332
3890,S012C001P016R002A040,S015C003P025R001A039,0.09090909100000004
3891,S006C003P023R001A026,S001C001P002R002A009,0.06666666666666665
3892,S005C003P010R001A035,S002C001P012R002A035,0.787878788
3893,S023C003P055R001A104,S001C003P006R001A040,0.03333333333333336
3894,S026C001P050R002A080,S026C003P072R001A080,0.8333333333333334
3895,S008C002P030R002A027,S020C001P041R001A099,0.06666666666666665
3896,S031C003P097R001A104,S027C001P084R002A104,0.5555555556666666
3897,S013C001P037R002A040,S028C003P087R001A096,0.22222222233333336
3898,S030C001P096R002A102,S021C001P060R001A101,0.03333333333333336
3899,S004C002P020R002A022,S027C001P086R001A104,0.3
3900,S019C002P046R002A102,S016C002P025R002A026,0.07407407400000003
3901,S006C003P022R001A039,S013C002P019R002A039,0.8333333333333334
3902,S026C003P072R001A098,S026C001P050R001A098,0.7037037036666667
3903,S015C003P015R001A040,S012C002P016R002A040,0.9333333333333332
3904,S005C003P004R001A026,S008C002P035R002A026,1.0
3905,S010C002P013R002A009,S001C003P008R001A048,0.20000000000000004
3906,S008C001P033R002A007,S014C003P017R001A007,0.20000000000000004
3907,S001C002P006R002A026,S025C002P056R002A099,0.16666666666666666
3908,S009C001P019R002A035,S011C001P028R002A048,0.2333333333333333
3909,S007C001P017R001A035,S019C001P049R002A080,0.10000000000000002
3910,S023C001P064R002A101,S008C001P035R002A035,0.36363636366666663
3911,S008C001P035R002A009,S014C003P039R001A009,0.9
3912,S023C002P061R002A104,S006C001P022R002A040,0.10000000000000002
3913,S009C002P019R002A035,S023C002P064R002A080,0.3
3914,S027C003P079R001A097,S026C001P075R002A104,0.3333333333333333
3915,S014C002P027R002A022,S001C002P004R002A022,0.5
3916,S031C002P096R002A098,S027C003P082R001A097,0.16666666666666666
3917,S012C001P037R001A035,S026C001P072R001A080,0.12121212133333333
3918,S026C001P072R001A095,S029C002P044R002A104,0.2333333333333333
3919,S023C003P066R001A097,S002C003P007R001A022,0.16666666666666666
3920,S008C003P035R001A008,S016C001P040R001A008,0.8666666666666667
3921,S032C002P102R002A098,S021C003P060R001A098,0.7999999999999999
3922,S007C002P026R002A008,S006C003P001R001A008,0.9
3923,S031C003P097R001A097,S029C003P080R001A104,0.0
3924,S004C001P020R002A022,S008C001P035R001A022,0.8333333333333334
3925,S026C001P072R002A102,S023C002P059R002A102,0.9333333333333332
3926,S032C003P106R001A099,S030C002P096R002A099,0.7999999999999999
3927,S027C001P086R002A098,S001C001P006R001A040,0.26666666666666666
3928,S025C001P059R002A097,S023C001P061R002A097,0.7083333333333334
3929,S023C001P055R001A104,S008C001P033R002A040,0.03030303033333337
3930,S013C002P018R002A009,S012C002P027R002A009,0.888888889
3931,S032C002P106R002A098,S028C001P087R001A098,0.7777777776666667
3932,S008C001P032R002A039,S008C001P029R001A040,0.10000000000000002
3933,S005C001P010R001A035,S007C003P017R001A035,0.4000000000000001
3934,S002C002P009R002A026,S008C001P032R001A026,0.7333333333333334
3935,S025C002P055R002A099,S012C002P019R002A027,0.03333333333333336
3936,S002C003P014R001A040,S005C001P021R001A040,0.6363636363333334
3937,S008C001P034R001A009,S002C001P009R002A009,0.8666666666666667
3938,S006C001P024R001A009,S002C003P014R001A009,1.0
3939,S029C003P080R001A099,S019C001P050R002A099,0.8666666666666667
3940,S016C002P039R002A048,S006C003P022R001A048,0.8333333333333334
3941,S014C003P039R001A007,S005C001P018R001A007,0.909090909
3942,S001C003P006R001A039,S031C003P100R001A096,0.10000000000000002
3943,S026C003P050R001A098,S021C003P059R001A096,0.2333333333333333
3944,S005C003P021R001A040,S001C003P004R001A039,0.11111111099999997
3945,S010C001P021R002A008,S001C003P006R001A008,0.925925926
3946,S024C003P061R001A100,S006C001P024R001A026,0.14814814799999998
3947,S006C001P023R002A008,S026C001P071R002A080,0.44444444433333335
3948,S027C001P086R001A104,S026C003P076R001A095,0.40740740733333336
3949,S008C001P033R002A026,S024C003P061R001A099,0.2916666666666667
3950,S008C003P031R001A009,S002C003P012R001A048,0.11111111099999997
3951,S030C002P092R002A098,S021C001P056R002A097,0.125
3952,S006C001P023R002A035,S010C002P021R002A008,0.16666666666666666
3953,S006C003P022R001A035,S005C003P015R001A035,1.0
3954,S012C001P016R002A040,S005C003P010R001A039,0.11111111099999997
3955,S029C001P088R001A097,S021C001P058R001A098,0.1333333333333333
3956,S010C001P017R002A048,S013C001P019R002A039,0.06666666666666665
3957,S008C002P033R002A040,S032C001P106R001A096,0.1333333333333333
3958,S010C001P017R002A048,S027C002P079R002A101,0.16666666666666666
3959,S024C003P061R001A100,S024C001P061R001A100,1.0
3960,S008C001P029R002A026,S001C001P006R002A009,0.0
3961,S026C003P050R001A102,S008C003P001R001A026,0.06666666666666665
3962,S022C002P064R002A098,S032C001P102R002A098,0.9333333333333332
3963,S020C003P054R001A080,S006C003P024R001A048,0.03333333333333336
3964,S017C003P009R001A008,S008C003P035R001A008,0.9
3965,S027C003P083R001A095,S010C001P025R002A022,0.4666666666666666
3966,S005C002P010R002A022,S017C001P009R001A023,0.3333333333333333
3967,S005C001P010R001A039,S010C001P017R002A048,0.0
3968,S032C002P106R002A104,S009C001P019R001A040,0.26666666666666666
3969,S006C001P023R002A008,S008C001P030R001A035,0.16666666666666666
3970,S001C003P006R001A008,S002C003P012R001A008,0.9666666666666667
3971,S023C002P066R002A096,S032C002P102R002A098,0.16666666666666666
3972,S027C002P084R002A099,S008C003P031R001A027,0.06666666666666665
3973,S023C001P068R002A101,S031C003P097R001A101,0.8787878786666666
3974,S008C003P034R001A008,S028C003P073R001A080,0.4333333333333333
3975,S007C002P007R002A048,S027C003P084R001A101,0.06666666666666665
3976,S030C002P044R002A102,S023C003P066R001A101,0.0
3977,S002C001P014R001A009,S006C001P023R001A026,0.03333333333333336
3978,S032C001P008R001A102,S006C001P017R001A026,0.07407407400000003
3979,S021C002P058R002A097,S029C001P088R001A097,0.9666666666666667
3980,S030C003P011R001A101,S008C003P034R001A008,0.06666666666666665
3981,S008C003P001R001A026,S014C001P037R002A026,0.9
3982,S023C001P056R002A098,S026C001P008R001A098,0.7333333333333334
3983,S019C001P050R002A095,S027C003P086R001A095,0.9333333333333332
3984,S011C003P001R001A009,S006C001P024R001A026,0.06666666666666665
3985,S019C001P046R002A096,S019C002P046R002A096,0.9696969696666667
3986,S025C001P066R002A099,S025C002P066R002A099,1.0
3987,S013C003P015R001A048,S008C003P030R001A035,0.3333333333333333
3988,S005C001P010R002A023,S008C001P032R001A023,0.44444444433333335
3989,S005C002P016R002A048,S007C001P007R002A048,0.8181818183333333
3990,S006C001P023R002A008,S004C001P020R001A008,0.7333333333333334
3991,S016C002P025R002A026,S013C001P027R001A027,0.16666666666666666
3992,S032C001P104R002A097,S021C002P056R002A097,0.962962963
3993,S032C001P044R001A097,S027C002P011R002A097,0.7000000000000001
3994,S029C001P080R002A098,S011C002P002R002A040,0.10000000000000002
3995,S020C001P054R001A080,S027C001P081R002A080,0.8333333333333334
3996,S023C001P055R002A098,S027C002P086R002A098,0.9333333333333332
3997,S014C003P039R001A040,S008C001P032R002A040,0.5
3998,S026C001P075R001A097,S017C003P017R001A022,0.12121212133333333
3999,S006C003P023R001A039,S002C001P014R001A039,0.9166666666666666
4000,S016C001P039R002A039,S006C002P022R002A040,0.20000000000000004
4001,S001C002P005R002A027,S023C003P059R001A099,0.1333333333333333
4002,S007C001P028R001A026,S006C001P023R001A026,0.9666666666666667
4003,S014C001P037R001A007,S008C002P033R002A007,0.9
4004,S023C003P059R001A101,S031C001P051R002A101,0.7666666666666666
4005,S003C003P001R001A027,S010C002P025R002A027,0.962962963
4006,S019C003P050R001A096,S031C003P100R001A096,0.9666666666666667
4007,S020C003P052R001A099,S031C001P085R002A099,0.9393939393333333
4008,S027C001P079R001A102,S027C002P043R002A102,0.7333333333333334
4009,S002C003P013R001A027,S030C001P096R002A099,0.14814814799999998
4010,S011C002P002R002A023,S001C002P005R002A022,0.22222222233333336
4011,S006C001P023R001A007,S014C001P037R001A007,0.962962963
4012,S024C002P060R002A096,S029C002P006R002A096,0.7999999999999999
4013,S023C002P061R002A104,S031C001P097R001A097,0.20000000000000004
4014,S030C001P011R002A104,S021C002P056R002A104,0.7333333333333334
4015,S030C001P092R002A095,S019C003P046R001A095,0.9
4016,S008C001P029R001A040,S011C002P038R002A007,0.03333333333333336
4017,S001C001P006R001A007,S004C001P020R002A007,0.7999999999999999
4018,S008C002P030R002A007,S005C001P018R001A007,0.7999999999999999
4019,S027C002P081R002A096,S014C002P027R002A022,0.03333333333333336
4020,S002C001P014R001A023,S008C001P035R001A022,0.10000000000000002
4021,S006C003P023R001A023,S002C002P011R002A023,0.909090909
4022,S001C001P006R001A007,S016C001P040R002A007,0.5666666666666668
4023,S027C002P085R002A102,S027C002P086R002A101,0.03333333333333336
4024,S030C001P095R002A097,S028C003P073R001A097,0.9666666666666667
4025,S008C001P036R001A035,S004C001P003R001A035,0.925925926
4026,S019C001P050R002A099,S005C003P010R001A026,0.1333333333333333
4027,S005C002P010R002A008,S014C001P019R002A008,0.8181818183333333
4028,S008C002P029R002A039,S008C001P035R002A048,0.03030303033333337
4029,S010C002P025R002A022,S006C003P024R001A007,0.10000000000000002
4030,S014C001P037R002A026,S002C001P009R002A026,0.7999999999999999
4031,S001C001P004R002A040,S011C003P016R001A007,0.03333333333333336
4032,S031C001P082R002A098,S023C001P066R001A098,0.9333333333333332
4033,S006C002P022R002A027,S030C003P092R001A099,0.26666666666666666
4034,S011C001P027R001A040,S012C001P028R002A040,0.7333333333333334
4035,S008C002P033R002A008,S032C003P106R001A080,0.3333333333333333
4036,S028C001P073R001A080,S007C001P028R001A008,0.3666666666666667
4037,S023C002P061R002A102,S027C001P043R002A102,0.9393939393333333
4038,S026C003P008R001A098,S029C001P051R001A097,0.16666666666666666
4039,S019C001P046R001A101,S005C001P016R002A048,0.06666666666666665
4040,S006C003P022R001A048,S003C002P002R002A035,0.2333333333333333
4041,S031C001P006R001A104,S031C003P006R001A104,1.0
4042,S023C001P055R002A098,S026C001P008R001A098,0.6
4043,S023C002P055R002A101,S008C001P029R002A048,0.03333333333333336
4044,S025C003P068R001A097,S014C002P027R002A022,0.09090909100000004
4045,S020C001P052R002A097,S027C001P082R001A097,0.8787878786666666
4046,S026C002P071R002A097,S027C001P079R001A097,0.8518518519999999
4047,S008C001P029R001A022,S012C001P037R002A022,0.40740740733333336
4048,S031C001P097R001A097,S025C003P059R001A104,0.20000000000000004
4049,S030C002P096R002A099,S030C002P081R002A099,0.9
4050,S023C001P056R002A098,S027C001P084R002A096,0.10000000000000002
4051,S013C001P019R001A048,S016C001P025R001A048,0.3333333333333333
4052,S023C001P066R001A097,S032C001P043R002A098,0.3333333333333333
4053,S026C001P050R002A080,S008C001P025R001A008,0.18181818166666663
4054,S023C002P061R002A104,S030C001P011R002A104,0.6
4055,S006C003P022R001A009,S017C003P009R001A027,0.03333333333333336
4056,S023C001P066R001A097,S028C003P087R001A097,0.888888889
4057,S027C001P086R002A098,S024C001P060R002A096,0.20000000000000004
4058,S007C002P015R002A027,S006C003P024R001A027,0.787878788
4059,S002C003P013R001A039,S002C001P013R001A039,0.9666666666666667
4060,S031C001P099R001A080,S008C001P036R002A008,0.18518518533333336
4061,S012C001P008R001A009,S008C002P032R002A048,0.09090909100000004
4062,S020C001P052R002A101,S029C001P075R002A101,0.5
4063,S008C003P035R001A008,S008C003P036R001A048,0.10000000000000002
4064,S030C001P095R002A097,S027C001P079R001A097,0.9333333333333332
4065,S008C003P036R001A035,S031C002P006R002A080,0.03333333333333336
4066,S008C001P015R002A007,S008C001P034R002A007,0.7000000000000001
4067,S006C001P024R002A039,S003C003P002R001A039,0.9
4068,S002C001P013R001A022,S023C001P064R002A104,0.3666666666666667
4069,S006C001P024R001A048,S001C002P006R002A048,0.5
4070,S028C001P043R001A096,S030C003P092R001A096,0.9
4071,S013C002P027R002A007,S028C003P073R001A095,0.03030303033333337
4072,S027C001P080R002A096,S027C002P011R002A098,0.06666666666666665
4073,S019C003P046R001A101,S010C003P021R001A048,0.10000000000000002
4074,S032C001P105R002A104,S023C002P060R002A097,0.2727272726666667
4075,S008C003P032R001A027,S027C001P084R002A099,0.4000000000000001
4076,S021C002P058R002A099,S027C002P086R002A099,0.9
4077,S030C001P081R002A104,S008C002P031R002A040,0.0
4078,S028C001P073R002A104,S009C001P019R001A040,0.11111111099999997
4079,S030C002P095R002A080,S026C002P071R002A080,0.6333333333333333
4080,S006C003P001R001A008,S008C001P030R001A035,0.07407407400000003
4081,S018C003P043R001A099,S023C003P059R001A099,0.7333333333333334
4082,S027C001P083R001A097,S001C002P001R002A022,0.06666666666666665
4083,S012C001P037R001A035,S007C003P016R001A035,0.8181818183333333
4084,S031C001P097R002A100,S017C002P003R002A026,0.3
4085,S008C003P007R001A039,S008C002P030R002A048,0.0
